dre;codesc;tipoesc;nomesc;ceu;diretoria;subpref;endereco;numero;bairro;cep;tel1;tel2;fax;situacao;coddist;distrito;setor;codinep;cd_cie;eh;fx_etaria;dt_criacao;ato_criacao;dom_criacao;dt_ini_conv;dt_ini_func;dt_autoriza;dt_extintao;nome_ant;rede;latitude;longitude;database
 BT|019417|EMEF        |JARDIM PAULO VI||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua ENGENHEIRO HUGO TAKAHASHI|20    |RAPOSO TAVARES|5563120|37827949|||ATIVA|65|RAPOSO TAVARES|6503|35428848|166627|162100000760000||2008-11-28 00:00:00.000000|50267|2008-11-27 00:00:00.000000||2011-08-30 00:00:00.000000|2011-08-30 00:00:00.000000||JARDIM PAULO VI|DIR|-23.602771|-46.786377|2019-03-01
 BT|019519|EMEI        |CHACARA DO JOCKEY||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua SANTA EUFRÁSIA|110   |FERREIRA|5524010|37511495|37518220||ATIVA|94|VILA SONIA|9402|35580727|318329|162100000780000||2015-09-10 00:00:00.000000|56400|2015-09-09 00:00:00.000000||2017-01-09 00:00:00.000000|||CHACARA DO JOCKEY|DIR|-23.596993|-46.745229|2019-03-01
 BT|019520|CEMEI       |LEILA GALLACCI METZKER, PROFA||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua EDVARD CARMILO|670   |JARDIM CELESTE|5528000|37511006|37511492||ATIVA|94|VILA SONIA|9401|35580739|318426|162100000010000||2015-09-10 00:00:00.000000|56401|2015-09-09 00:00:00.000000||2017-05-08 00:00:00.000000|2017-05-09 00:00:00.000000||LEILA GALLACCI METZKER, PROFA|DIR|-23.597373|-46.752566|2019-03-01
 BT|019551|CEU EMEF    |DEP. CESAR ARRUDA CASTANHO||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua NAZIR MIGUEL|849   |JARDIM PAULO VI|5570030|37830669|||ATIVA|65|RAPOSO TAVARES|6505|35246360|033961|162100000800200||1999-12-17 00:00:00.000000|    38.818|1999-12-16 00:00:00.000000||2000-02-08 00:00:00.000000|2001-03-13 00:00:00.000000||CESAR ARRUDA CASTANHO, DEP.|DIR|-23.600301|-46.78911|2019-03-01
 BT|090018|EMEI        |MONTE CASTELO||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Praça MONTE CASTELO|49    |BUTANTÃ|5505050|30327534|38197850||ATIVA|12|BUTANTA|1204|35051615|012961|162100000070000||||||1943-02-25 00:00:00.000000|1985-07-30 00:00:00.000000||MONTE CASTELO|DIR|-23.569457|-46.708159|2019-03-01
 BT|090026|EMEI        |EMIR MACEDO NOGUEIRA||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Praça GENERAL ARARIPE DE FARIA|405   |VILA GOMES|5590020|37267849|||ATIVA|12|BUTANTA|1201|35051639|038005|162100000050000||||||1965-03-13 00:00:00.000000|1985-09-18 00:00:00.000000||EMIR MACEDO NOGUEIRA|DIR|-23.576872|-46.731083|2019-03-01
 BT|090034|EMEI        |ANTONIO BENTO||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua JOAO BATISTA DE SOUSA FILHO|405   |CAXINGUI|5515040|37217397|37225142||ATIVA|12|BUTANTA|1203|35051603|044132|162100000020000||||||1950-03-01 00:00:00.000000|1985-09-18 00:00:00.000000||ANTONIO BENTO|DIR|-23.579371|-46.7157|2019-03-01
 BT|090042|EMEI        |DES. DALMO DO VALLE NOGUEIRA||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua ANDRÉ SARAIVA|1140  |VILA SÔNIA|5626001|37715208|||ATIVA|94|VILA SONIA|9403|35087609|032254|162100000570000||1981-12-14 00:00:00.000000|    17.727|1981-12-14 00:00:00.000000||1982-07-26 00:00:00.000000|||VILA SONIA|DIR|-23.59739|-46.734287|2019-03-01
 BT|090051|EMEI        |CEL. JOAO NEGRAO||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua FRANCISCO LEITE ESQUERDO|30    |JARDIM CELESTE|5528040|37510224|37515587||ATIVA|94|VILA SONIA|9401|35084360|025874|162100000620000||1980-12-24 00:00:00.000000|    17.101|1980-12-24 00:00:00.000000||1981-03-16 00:00:00.000000|||JARDIM CELESTE|DIR|-23.597518|-46.756263|2019-03-01
 BT|090069|EMEI        |ALUISIO DE ALMEIDA||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua JOSE XAVIER GUIMARAES|12    |JARDIM LUCIA|5545080|37825295|||ATIVA|65|RAPOSO TAVARES|6503|35084359|044458|162100000110000||1980-12-24 00:00:00.000000|    17.101|1980-12-24 00:00:00.000000||1981-04-22 00:00:00.000000|||ALUISIO DE ALMEIDA|DIR|-23.587453|-46.767826|2019-03-01
 BT|090077|EMEI        |PROFA. CAROLINA RIBEIRO||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua MAJOR WALTER CARLSON|879   |JARDIM SAO JORGE RAPOSO TAVARES|5567050|37821248 |37829748||ATIVA|65|RAPOSO TAVARES|6503|35087580|038359|162100000190000||1981-12-14 00:00:00.000000|    17.727|1981-12-14 00:00:00.000000||1982-03-11 00:00:00.000000|||CAROLINA RIBEIRO, PROFA.|DIR|-23.594829|-46.788253|2019-03-01
 BT|090085|EMEI        |EDUCADORA NIDA MALDI CORAZZA||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua PROFESSORA ABIGAIL ALVES PIRES|76    |JARDIM SARAH|5381000|37636982|37685495||ATIVA|67|RIO PEQUENO|6703|35051627|031902|162100000430000||||||1968-08-27 00:00:00.000000|1985-09-18 00:00:00.000000||RIO PEQUENO - PI 108|DIR|-23.573295|-46.761251|2019-03-01
 BT|090093|EMEI        |RONALDO PORTO MACEDO, PROF.||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua DOUTOR FRANCISCO PATTI|345   |VILA SÃO FRANCISCO|5352090|37142618|37636989||ATIVA|67|RIO PEQUENO|6701|35084372|013308|162100000490000||1980-12-24 00:00:00.000000|    17.101|1980-12-24 00:00:00.000000||1981-02-02 00:00:00.000000|1981-05-13 00:00:00.000000||RONALDO PORTO MACEDO, PROF.|DIR|-23.557433|-46.759017|2019-03-01
 BT|090107|EMEI        |DEP. GILBERTO CHAVES||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua SARA NEWTON|100   |JARDIM BOA VISTA|5583030|37824787|||ATIVA|65|RAPOSO TAVARES|6502|35087592|044511|162100000220000||1982-04-06 00:00:00.000000|    17.914|1982-04-06 00:00:00.000000||1982-05-20 00:00:00.000000|1982-09-01 00:00:00.000000||GILBERTO CHAVES, DEP.|DIR|-23.583511|-46.792136|2019-03-01
 BT|090115|EMEI        |CAROLINA MARIA DE JESUS||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua DOMINGOS DE ABREU|458   |VILA DALVA|5387070|37120775|37611397||ATIVA|67|RIO PEQUENO|6702|35092782|019663|162100000340000||1985-07-04 00:00:00.000000|    21.065|1985-07-04 00:00:00.000000||1985-08-19 00:00:00.000000|2001-03-13 00:00:00.000000||CAROLINA MARIA DE JESUS|DIR|-23.56487|-46.76426|2019-03-01
 BT|090123|EMEI        |FERNANDO PESSOA||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua BARTOLOMEO BON|105   |JARDIM DRACENA|5528200|37510256|||ATIVA|94|VILA SONIA|9401|35092800|013413|162100000590000||1985-07-19 00:00:00.000000|    21.111|1985-07-19 00:00:00.000000||1985-11-04 00:00:00.000000|2001-03-13 00:00:00.000000||FERNANDO PESSOA|DIR|-23.593766|-46.759286|2019-03-01
 BT|090433|EMEI        |TIDE SETUBAL||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|PINHEIROS|Rua COJUBA|97    |ITAIM BIBI|4533040|30784891|||ATIVA|35|ITAIM BIBI|3501|35051913|025541|162100000670000||||||1948-01-20 00:00:00.000000|1985-07-30 00:00:00.000000||TIDE SETUBAL|DIR|-23.586862|-46.683957|2019-03-01
 BT|090441|EMEI        |PEDROSO DE MORAES||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|PINHEIROS|Avenida PEDROSO DE MORAIS|100   |PINHEIROS|5420000|30317010|||ATIVA|62|PINHEIROS|6201|35052152|019249|162100000700000||||||1955-03-22 00:00:00.000000|1985-09-18 00:00:00.000000||PEDROSO DE MORAES|DIR|-23.56846|-46.687804|2019-03-01
 BT|090450|EMEI        |ANTONIO BRANCO LEFEVRE, PROF||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|PINHEIROS|Rua DOUTOR OVÍDIO PIRES DE CAMPOS|342   |CERQUEIRA CÉSAR|5403010|30632986|30633543||ATIVA|45|JARDIM PAULISTA|4501|35051706|001361|162100000690000||||||1956-01-01 00:00:00.000000|1985-07-30 00:00:00.000000||ANTONIO BRANCO LEFEVRE, PROF.|DIR|-23.557055|-46.670438|2019-03-01
 BT|090468|EMEI        |ZILDA DE FRANCESCHI, PROFA.||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|PINHEIROS|Rua PURPURINA|290   |VILA MADALENA|5435030|38197843|||ATIVA|62|PINHEIROS|6201|35052577|038048|162100000720000||||||1965-02-01 00:00:00.000000|1985-07-30 00:00:00.000000||ZILDA DE FRANCESCHI, PROFA.|DIR|-23.553758|-46.691257|2019-03-01
 BT|090484|EMEI        |PROFA. ISABEL COLOMBO||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|PINHEIROS|Avenida PADRE ANTONIO JOSE DOS SANTOS|1511  |CIDADE MONCOES|4563004|55063713|55067220||ATIVA|35|ITAIM BIBI|3503|35051767|019237|162100000650000||||||1965-06-01 00:00:00.000000|1985-03-27 00:00:00.000000||ISABEL COLOMBO, PROFA.|DIR|-23.606955|-46.691255|2019-03-01
 BT|092681|EMEF        |JOSE DE ALCANTARA MACHADO FILHO||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua MATTIA FILIZZOLA|76    |REAL PARQUE|5685060|37591520|||ATIVA|54|MORUMBI|5404|35053995|012984|162100000100000||1957-02-27 00:00:00.000000|     3.480|1957-02-27 00:00:00.000000||1957-02-27 00:00:00.000000|1981-04-10 00:00:00.000000||JOSE DE ALCANTARA MACHADO FILHO|DIR|-23.607777|-46.705278|2019-03-01
 BT|092690|EMEF        |AMORIM LIMA, DES||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua PROFESSOR VICENTE PEIXOTO|50    |VILA GOMES|5587160|37261119|37268049||ATIVA|12|BUTANTA|1201|35053144|012933|162100000030000||||||1956-11-20 00:00:00.000000|1981-04-10 00:00:00.000000||ESCOLAS AGRUPADAS DE VILA INDIANA|DIR|-23.574501|-46.729251|2019-03-01
 BT|092703|EMEF        |THEODOMIRO DIAS, DES||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Praça DOUTOR JOSE ORIA|S/N   |VILA SONIA|5626070|37425858|37715304||ATIVA|94|VILA SONIA|9403|35053168|031879|162100000630000||1957-03-20 00:00:00.000000|     3.504|1957-03-20 00:00:00.000000||1972-02-01 00:00:00.000000|1981-04-10 00:00:00.000000||THEODOMIRO DIAS, DES.|DIR|-23.594471|-46.730758|2019-03-01
 BT|092711|EMEF        |MAL. DEODORO DA FONSECA||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Praça IMPRENSA PAULISTA|30    |CAXINGUI|5517020|37213843|37224371||ATIVA|12|BUTANTA|1203|35053235|012936|162100000060000||1956-11-16 00:00:00.000000|     3.341|1956-11-16 00:00:00.000000||1960-02-11 00:00:00.000000|1981-04-10 00:00:00.000000||DEODORO DA FONSECA, MAL.|DIR|-23.582733|-46.72403|2019-03-01
 BT|092720|EMEF        |ARTHUR WHITAKER, DES||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua ANDRE SARAIVA|860   |VILA SONIA|5626000|37425772|||ATIVA|94|VILA SONIA|9403|35053156|019207|162100000580000||1957-03-20 00:00:00.000000|     3.504|1957-03-20 00:00:00.000000||1957-05-03 00:00:00.000000|1982-09-01 00:00:00.000000||VILA SONIA II|DIR|-23.596402|-46.735918|2019-03-01
 BT|092738|EMEF        |TARSILA DO AMARAL||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua NATAL PIGASSI|787   |JARDIM CELESTE|5527000|37510223|37515250||ATIVA|94|VILA SONIA|9401|35053272|037994|162100000600000||1971-08-03 00:00:00.000000|     9.586|1971-08-02 00:00:00.000000||1972-01-26 00:00:00.000000|1981-04-10 00:00:00.000000||TARSILA DO AMARAL|DIR|-23.597878|-46.756771|2019-03-01
 BT|092746|EMEF        |ALIPIO ANDRADA SERPA, TTE||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua NICOLAU COPERNICO|165   |JARDIM BATAGLIA|5546000|37824068|||ATIVA|65|RAPOSO TAVARES|6503|35053284|001323|162100000150000||1971-01-15 00:00:00.000000|     9.252|1971-01-14 00:00:00.000000||1971-01-14 00:00:00.000000|1981-04-10 00:00:00.000000||ALIPIO ANDRADA SERPA, TTE.|DIR|-23.58834|-46.772909|2019-03-01
 BT|092754|EMEF        |GEN. ALCIDES GONCALVES ETCHEGOYEN||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua ADHERBAL STRESSER|686   |JARDIM ARPOADOR|5566000|37821862|37829744||ATIVA|65|RAPOSO TAVARES|6505|35053173|012934|162100000120000||1971-02-20 00:00:00.000000|     9.332|1971-02-16 00:00:00.000000||1971-02-20 00:00:00.000000|1981-04-10 00:00:00.000000||ALCIDES GONCALVES ETCHEGOYEN, GEN.|DIR|-23.594749|-46.791369|2019-03-01
 BT|092762|EMEF        |JOAO XXIII||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua CÔNEGO LUÍS VIEIRA DA SILVA|201   |JARDIM JOÃO XXIII|5569110|37820750|||ATIVA|65|RAPOSO TAVARES|6505|35053211|044115|162100000280000||1975-01-20 00:00:00.000000|    11.713|1975-01-20 00:00:00.000000||1975-02-03 00:00:00.000000|1981-04-10 00:00:00.000000||JOAO XXIII|DIR|-23.598579|-46.792166|2019-03-01
 BT|092771|EMEF        |SOLANO TRINDADE||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua GABRIEL DE CARVALHO|60    |JARDIM BOA VISTA|5583080|37811914|37824889||ATIVA|65|RAPOSO TAVARES|6502|35083963|019535|162100000310000||1980-03-13 00:00:00.000000|    16.529|1980-03-12 00:00:00.000000||1982-05-20 00:00:00.000000|1981-05-06 00:00:00.000000||SOLANO TRINDADE|DIR|-23.584002|-46.79133|2019-03-01
 BT|092789|EMEF        |CDE. LUIZ EDUARDO MATARAZZO||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Avenida PADRE TIAGO ALBERIONE|150   |PARQUE DOS PRÍNCIPES|5396070|37829747|||ATIVA|67|RIO PEQUENO|6702|35053259|031883|162100000470000||1985-10-29 00:00:00.000000|    21.536|1985-10-29 00:00:00.000000||1985-12-10 00:00:00.000000|1991-03-16 00:00:00.000000||PARQUE DOS PRINCIPES|DIR|-23.573811|-46.774966|2019-03-01
 BT|092797|EMEF        |JULIO DE MESQUITA||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua JOSE AIRES NETO|25    |JARDIM BONFIGLIOLI|5594040|37354382|||ATIVA|12|BUTANTA|1201|35053223|012935|162100000080000||1957-03-21 00:00:00.000000|     3.511|1957-03-21 00:00:00.000000||1957-03-21 00:00:00.000000|1981-04-10 00:00:00.000000||JULIO MESQUITA|DIR|-23.581353|-46.735794|2019-03-01
 BT|092801|EMEF        |IBRAHIM NOBRE||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua CORONEL SALVADOR DE MOYA|263   |VILA ALBA|5368020|37316153|37354381||ATIVA|67|RIO PEQUENO|6704|35053200|044114|162100000440000||1970-11-11 00:00:00.000000|     9.132|1970-11-11 00:00:00.000000||1971-01-18 00:00:00.000000|1981-04-10 00:00:00.000000||IBRAHIM NOBRE|DIR|-23.57535|-46.753022|2019-03-01
 BT|092819|EMEF        |BRASIL-JAPAO||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua DOUTOR PAULO CARVALHO FERREIRA|94    |JARDIM SARAH|5382040|37664383|||ATIVA|67|RIO PEQUENO|6703|35053132|044113|162100000380000||1967-01-23 00:00:00.000000|     6.855|1967-01-23 00:00:00.000000||1967-02-01 00:00:00.000000|1981-04-10 00:00:00.000000||ESCOLAS AGRUPADAS DO RIO PEQUENO|DIR|-23.573464|-46.76134|2019-03-01
 BT|092827|EMEF        |ALVARO SILVA BRAGA, GEN||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua PADRE PAULO CANELLES|611   |VILA DALVA|5386070|37120676|||ATIVA|67|RIO PEQUENO|6702|35053181|001307|162100000350000||1971-02-12 00:00:00.000000|     9.299|1971-02-11 00:00:00.000000||1971-02-11 00:00:00.000000|1981-04-10 00:00:00.000000||VILA DALVA|DIR|-23.564172|-46.764287|2019-03-01
 BT|092843|EMEF        |ROBERTO MANGE, PROF.||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua JOSE CERQUEIRA BASTOS|46    |JARDIM ESTER|5373090|37826700|||ATIVA|67|RIO PEQUENO|6703|35053260|001322|162100000520000||1969-12-05 00:00:00.000000|     8.543|1969-12-04 00:00:00.000000||1970-02-19 00:00:00.000000|1981-04-10 00:00:00.000000||ROBERTO MANGE, PROF.|DIR|-23.585791|-46.758297|2019-03-01
 BT|092851|EMEF        |GEN. EUCLYDES DE OLIVEIRA FIGUEIREDO||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|BUTANTA|Rua MARECHAL OLIMPIO MOURAO FILHO|187   |CIDADE SAO FRANCISCO|5352080|37664380|37684542||ATIVA|67|RIO PEQUENO|6701|35053193|001308|162100000410000||1970-11-11 00:00:00.000000|     9.135|1970-11-11 00:00:00.000000||1970-11-11 00:00:00.000000|1981-04-10 00:00:00.000000||EUCLYDES DE OLIVEIRA FIGUEIREDO, GEN.|DIR|-23.557431|-46.758491|2019-03-01
 BT|093131|EMEF        |PROFA. MARIA ANTONIETA D ALKIMIN BASTO||DIRETORIA REGIONAL DE EDUCACAO BUTANTA|PINHEIROS|Rua CASA DO ATOR|207   |VILA OLIMPIA|4546001|38464931|38498729||ATIVA|35|ITAIM BIBI|3502|35053512|012953|162100000680000||1956-08-23 00:00:00.000000|     3.206|1956-08-23 00:00:00.000000||1957-04-09 00:00:00.000000|1981-04-10 00:00:00.000000||MARIA ANTONIETA D'ALKIMIN BASTO, PROFA.|DIR|-23.600579|-46.675819|2019-03-01
